datetime,equity,cash,positions_value,positions,return,return_cum
2022-09-22,20729.733,24.931,20704.802,{'SPY': 56},-0.845,107.297
2022-09-23,20380.623,24.931,20355.692,{'SPY': 56},-1.684,103.806
2022-09-26,20180.894,24.931,20155.962,{'SPY': 56},-0.98,101.809
2022-09-27,20129.995,24.931,20105.064,{'SPY': 56},-0.252,101.3
2022-09-28,20522.259,24.931,20497.327,{'SPY': 56},1.949,105.223
2022-09-29,20520.529,20520.529,0.0,{'SPY': 0},-0.008,105.205
2022-09-30,20520.529,20520.529,0.0,{'SPY': 0},0.0,105.205
2022-10-03,21058.033,50.99,21007.043,{'SPY': 58},2.619,110.58
2022-10-04,21707.268,50.99,21656.278,{'SPY': 58},3.083,117.073
2022-10-05,21705.518,21705.518,0.0,{'SPY': 0},-0.008,117.055
2022-10-06,21705.518,21705.518,0.0,{'SPY': 0},0.0,117.055
2022-10-07,21106.685,317.391,20789.294,{'SPY': 58},-2.759,111.067
2022-10-10,20950.247,317.391,20632.856,{'SPY': 58},-0.741,109.502
2022-10-11,20816.737,317.391,20499.346,{'SPY': 58},-0.637,108.167
2022-10-12,20748.547,317.391,20431.155,{'SPY': 58},-0.328,107.485
2022-10-13,21287.761,317.391,20970.37,{'SPY': 58},2.599,112.878
2022-10-14,21286.041,21286.041,0.0,{'SPY': 0},-0.008,112.86
2022-10-17,21824.949,81.669,21743.28,{'SPY': 60},2.532,118.249
2022-10-18,21823.229,21823.229,0.0,{'SPY': 0},-0.008,118.232
2022-10-19,21823.229,21823.229,0.0,{'SPY': 0},0.0,118.232
2022-10-20,21823.229,21823.229,0.0,{'SPY': 0},0.0,118.232
2022-10-21,22346.119,159.439,22186.68,{'SPY': 60},2.396,123.461
2022-10-24,22344.379,22344.379,0.0,{'SPY': 0},-0.008,123.444
2022-10-25,22344.379,22344.379,0.0,{'SPY': 0},0.0,123.444
2022-10-26,22344.379,22344.379,0.0,{'SPY': 0},0.0,123.444
2022-10-27,22219.054,71.061,22147.992,{'SPY': 59},-0.561,122.191
2022-10-28,22744.248,71.061,22673.187,{'SPY': 59},2.364,127.442
2022-10-31,22742.478,22742.478,0.0,{'SPY': 0},-0.008,127.425
2022-11-01,22742.478,22742.478,0.0,{'SPY': 0},0.0,127.425
2022-11-02,22177.634,326.341,21851.293,{'SPY': 59},-2.484,121.776
2022-11-03,21953.215,326.341,21626.875,{'SPY': 59},-1.012,119.532
2022-11-04,22263.319,326.341,21936.979,{'SPY': 59},1.413,122.633
2022-11-07,22473.165,326.341,22146.824,{'SPY': 59},0.943,124.732
2022-11-08,22471.415,22471.415,0.0,{'SPY': 0},-0.008,124.714
2022-11-09,22471.415,22471.415,0.0,{'SPY': 0},0.0,124.714
2022-11-10,23684.285,290.699,23393.586,{'SPY': 60},5.397,136.843
2022-11-11,23682.505,23682.505,0.0,{'SPY': 0},-0.008,136.825
2022-11-14,23682.505,23682.505,0.0,{'SPY': 0},0.0,136.825
2022-11-15,23879.901,255.129,23624.772,{'SPY': 60},0.834,138.799
2022-11-16,23700.285,255.129,23445.156,{'SPY': 60},-0.752,137.003
2022-11-17,23627.373,255.129,23372.244,{'SPY': 60},-0.308,136.274
2022-11-18,23625.593,23625.593,0.0,{'SPY': 0},-0.008,136.256
2022-11-21,23625.593,23625.593,0.0,{'SPY': 0},0.0,136.256
2022-11-22,23625.593,23625.593,0.0,{'SPY': 0},0.0,136.256
2022-11-23,23625.593,23625.593,0.0,{'SPY': 0},0.0,136.256
2022-11-25,23625.593,23625.593,0.0,{'SPY': 0},0.0,136.256
2022-11-28,23625.593,23625.593,0.0,{'SPY': 0},0.0,136.256
2022-11-29,23584.099,154.351,23429.748,{'SPY': 60},-0.176,135.841
2022-11-30,24308.479,154.351,24154.128,{'SPY': 60},3.071,143.085
2022-12-01,24306.669,24306.669,0.0,{'SPY': 0},-0.007,143.067
2022-12-02,24306.669,24306.669,0.0,{'SPY': 0},0.0,143.067
2022-12-05,24306.669,24306.669,0.0,{'SPY': 0},0.0,143.067
2022-12-06,24306.669,24306.669,0.0,{'SPY': 0},0.0,143.067
2022-12-07,24306.669,24306.669,0.0,{'SPY': 0},0.0,143.067
2022-12-08,24306.669,24306.669,0.0,{'SPY': 0},0.0,143.067
2022-12-09,24306.669,24306.669,0.0,{'SPY': 0},0.0,143.067
2022-12-12,24649.441,214.516,24434.925,{'SPY': 62},1.41,146.494
2022-12-13,24647.651,24647.651,0.0,{'SPY': 0},-0.007,146.477
2022-12-14,24647.651,24647.651,0.0,{'SPY': 0},0.0,146.477
2022-12-15,24647.651,24647.651,0.0,{'SPY': 0},0.0,146.477
2022-12-16,24647.651,24647.651,0.0,{'SPY': 0},0.0,146.477
2022-12-19,24647.651,24647.651,0.0,{'SPY': 0},0.0,146.477
2022-12-20,24647.651,24647.651,0.0,{'SPY': 0},0.0,146.477
2022-12-21,24647.651,24647.651,0.0,{'SPY': 0},0.0,146.477
2022-12-22,24647.651,24647.651,0.0,{'SPY': 0},0.0,146.477
2022-12-23,24647.651,24647.651,0.0,{'SPY': 0},0.0,146.477
2022-12-27,24647.651,24647.651,0.0,{'SPY': 0},0.0,146.477
2022-12-28,24647.651,24647.651,0.0,{'SPY': 0},0.0,146.477
2022-12-29,25078.788,345.112,24733.676,{'SPY': 65},1.749,150.788
2022-12-30,25077.028,25077.028,0.0,{'SPY': 0},-0.007,150.77
2023-01-03,25077.028,25077.028,0.0,{'SPY': 0},0.0,150.77
2023-01-04,25077.028,25077.028,0.0,{'SPY': 0},0.0,150.77
2023-01-05,25077.028,25077.028,0.0,{'SPY': 0},0.0,150.77
2023-01-06,25077.028,25077.028,0.0,{'SPY': 0},0.0,150.77
2023-01-09,25077.028,25077.028,0.0,{'SPY': 0},0.0,150.77
2023-01-10,25253.592,52.845,25200.747,{'SPY': 65},0.704,152.536
2023-01-11,25251.812,25251.812,0.0,{'SPY': 0},-0.007,152.518
2023-01-12,25251.812,25251.812,0.0,{'SPY': 0},0.0,152.518
2023-01-13,25251.812,25251.812,0.0,{'SPY': 0},0.0,152.518
2023-01-17,25251.812,25251.812,0.0,{'SPY': 0},0.0,152.518
2023-01-18,25251.812,25251.812,0.0,{'SPY': 0},0.0,152.518
2023-01-19,25068.362,379.184,24689.178,{'SPY': 64},-0.726,150.684
2023-01-20,25522.538,379.184,25143.354,{'SPY': 64},1.812,155.225
2023-01-23,25520.748,25520.748,0.0,{'SPY': 0},-0.007,155.207
2023-01-24,25520.748,25520.748,0.0,{'SPY': 0},0.0,155.207
2023-01-25,25520.748,25520.748,0.0,{'SPY': 0},0.0,155.207
2023-01-26,25520.748,25520.748,0.0,{'SPY': 0},0.0,155.207
2023-01-27,25520.748,25520.748,0.0,{'SPY': 0},0.0,155.207
2023-01-30,25520.748,25520.748,0.0,{'SPY': 0},0.0,155.207
2023-01-31,25888.638,70.698,25817.939,{'SPY': 64},1.442,158.886
2023-02-01,25886.828,25886.828,0.0,{'SPY': 0},-0.007,158.868
2023-02-02,25886.828,25886.828,0.0,{'SPY': 0},0.0,158.868
2023-02-03,25886.828,25886.828,0.0,{'SPY': 0},0.0,158.868
2023-02-06,25886.828,25886.828,0.0,{'SPY': 0},0.0,158.868
2023-02-07,25886.828,25886.828,0.0,{'SPY': 0},0.0,158.868
2023-02-08,25886.828,25886.828,0.0,{'SPY': 0},0.0,158.868
2023-02-09,25664.281,207.228,25457.053,{'SPY': 63},-0.86,156.643
2023-02-10,25720.559,207.228,25513.33,{'SPY': 63},0.219,157.206
2023-02-13,25718.749,25718.749,0.0,{'SPY': 0},-0.007,157.187
2023-02-14,25718.749,25718.749,0.0,{'SPY': 0},0.0,157.187
2023-02-15,25718.749,25718.749,0.0,{'SPY': 0},0.0,157.187
2023-02-16,25718.749,25718.749,0.0,{'SPY': 0},0.0,157.187
2023-02-17,25648.779,184.847,25463.932,{'SPY': 63},-0.272,156.488
2023-02-21,25646.969,25646.969,0.0,{'SPY': 0},-0.007,156.47
2023-02-22,25610.241,292.206,25318.035,{'SPY': 64},-0.143,156.102
2023-02-23,25741.729,292.206,25449.523,{'SPY': 64},0.513,157.417
2023-02-24,25471.131,292.206,25178.925,{'SPY': 64},-1.051,154.711
2023-02-27,25556.251,292.206,25264.045,{'SPY': 64},0.334,155.563
2023-02-28,25459.061,292.206,25166.854,{'SPY': 64},-0.38,154.591
2023-03-01,25368.865,292.206,25076.659,{'SPY': 64},-0.354,153.689
2023-03-02,25560.059,292.206,25267.853,{'SPY': 64},0.754,155.601
2023-03-03,25558.269,25558.269,0.0,{'SPY': 0},-0.007,155.583
2023-03-06,25558.269,25558.269,0.0,{'SPY': 0},0.0,155.583
2023-03-07,25168.798,266.366,24902.432,{'SPY': 63},-1.524,151.688
2023-03-08,25210.063,266.366,24943.697,{'SPY': 63},0.164,152.101
2023-03-09,24751.738,266.366,24485.372,{'SPY': 63},-1.818,147.517
2023-03-10,24397.2,266.366,24130.833,{'SPY': 63},-1.432,143.972
2023-03-13,24357.806,266.366,24091.439,{'SPY': 63},-0.161,143.578
2023-03-14,24757.988,266.366,24491.622,{'SPY': 63},1.643,147.58
2023-03-15,24611.671,266.366,24345.304,{'SPY': 63},-0.591,146.117
2023-03-16,24609.901,24609.901,0.0,{'SPY': 0},-0.007,146.099
2023-03-17,24609.901,24609.901,0.0,{'SPY': 0},0.0,146.099
2023-03-20,24609.901,24609.901,0.0,{'SPY': 0},0.0,146.099
2023-03-21,24609.901,24609.901,0.0,{'SPY': 0},0.0,146.099
2023-03-22,24609.901,24609.901,0.0,{'SPY': 0},0.0,146.099
2023-03-23,24668.037,385.44,24282.598,{'SPY': 62},0.236,146.68
2023-03-24,24829.262,385.44,24443.822,{'SPY': 62},0.654,148.293
2023-03-27,24827.472,24827.472,0.0,{'SPY': 0},-0.007,148.275
2023-03-28,24827.472,24827.472,0.0,{'SPY': 0},0.0,148.275
2023-03-29,24827.472,24827.472,0.0,{'SPY': 0},0.0,148.275
2023-03-30,24827.472,24827.472,0.0,{'SPY': 0},0.0,148.275
2023-03-31,24827.472,24827.472,0.0,{'SPY': 0},0.0,148.275
2023-04-03,24827.472,24827.472,0.0,{'SPY': 0},0.0,148.275
2023-04-04,24827.472,24827.472,0.0,{'SPY': 0},0.0,148.275
2023-04-05,24827.472,24827.472,0.0,{'SPY': 0},0.0,148.275
2023-04-06,24827.472,24827.472,0.0,{'SPY': 0},0.0,148.275
2023-04-10,24827.472,24827.472,0.0,{'SPY': 0},0.0,148.275
2023-04-11,24827.472,24827.472,0.0,{'SPY': 0},0.0,148.275
2023-04-12,24827.472,24827.472,0.0,{'SPY': 0},0.0,148.275
2023-04-13,25152.323,25.533,25126.791,{'SPY': 61},1.308,151.523
2023-04-14,25150.503,25150.503,0.0,{'SPY': 0},-0.007,151.505
2023-04-17,25150.503,25150.503,0.0,{'SPY': 0},0.0,151.505
2023-04-18,25150.503,25150.503,0.0,{'SPY': 0},0.0,151.505
2023-04-19,25150.503,25150.503,0.0,{'SPY': 0},0.0,151.505
2023-04-20,25150.503,25150.503,0.0,{'SPY': 0},0.0,151.505
2023-04-21,25150.503,25150.503,0.0,{'SPY': 0},0.0,151.505
2023-04-24,25150.503,25150.503,0.0,{'SPY': 0},0.0,151.505
2023-04-25,25150.503,25150.503,0.0,{'SPY': 0},0.0,151.505
2023-04-26,25040.59,62.458,24978.132,{'SPY': 62},-0.437,150.406
2023-04-27,25536.609,62.458,25474.151,{'SPY': 62},1.981,155.366
2023-04-28,25534.789,25534.789,0.0,{'SPY': 0},-0.007,155.348
2023-05-01,25534.789,25534.789,0.0,{'SPY': 0},0.0,155.348
2023-05-02,25249.754,279.459,24970.295,{'SPY': 61},-1.116,152.498
2023-05-03,25074.721,279.459,24795.262,{'SPY': 61},-0.693,150.747
2023-05-04,24903.341,279.459,24623.882,{'SPY': 61},-0.683,149.033
2023-05-05,25355.497,279.459,25076.039,{'SPY': 61},1.816,153.555
2023-05-08,25366.441,279.459,25086.982,{'SPY': 61},0.043,153.664
2023-05-09,25255.226,279.459,24975.767,{'SPY': 61},-0.438,152.552
2023-05-10,25367.045,279.459,25087.586,{'SPY': 61},0.443,153.67
2023-05-11,25328.151,279.459,25048.692,{'SPY': 61},-0.153,153.282
2023-05-12,25326.331,25326.331,0.0,{'SPY': 0},-0.007,153.263
2023-05-15,25326.331,25326.331,0.0,{'SPY': 0},0.0,153.263
2023-05-16,25326.331,25326.331,0.0,{'SPY': 0},0.0,153.263
2023-05-17,25625.949,391.896,25234.053,{'SPY': 61},1.183,156.259
2023-05-18,25624.119,25624.119,0.0,{'SPY': 0},-0.007,156.241
2023-05-19,25624.119,25624.119,0.0,{'SPY': 0},0.0,156.241
2023-05-22,25624.119,25624.119,0.0,{'SPY': 0},0.0,156.241
2023-05-23,25624.119,25624.119,0.0,{'SPY': 0},0.0,156.241
2023-05-24,25436.977,43.742,25393.235,{'SPY': 62},-0.73,154.37
2023-05-25,25655.645,43.742,25611.902,{'SPY': 62},0.86,156.556
2023-05-26,25986.117,43.742,25942.375,{'SPY': 62},1.288,159.861
2023-05-30,25984.277,25984.277,0.0,{'SPY': 0},-0.007,159.843
2023-05-31,25984.277,25984.277,0.0,{'SPY': 0},0.0,159.843
2023-06-01,25984.277,25984.277,0.0,{'SPY': 0},0.0,159.843
2023-06-02,25984.277,25984.277,0.0,{'SPY': 0},0.0,159.843
2023-06-05,25984.277,25984.277,0.0,{'SPY': 0},0.0,159.843
2023-06-06,25984.277,25984.277,0.0,{'SPY': 0},0.0,159.843
2023-06-07,25984.277,25984.277,0.0,{'SPY': 0},0.0,159.843
2023-06-08,26135.879,56.152,26079.726,{'SPY': 61},0.583,161.359
2023-06-09,26134.019,26134.019,0.0,{'SPY': 0},-0.007,161.34
2023-06-12,26134.019,26134.019,0.0,{'SPY': 0},0.0,161.34
2023-06-13,26134.019,26134.019,0.0,{'SPY': 0},0.0,161.34
2023-06-14,26134.019,26134.019,0.0,{'SPY': 0},0.0,161.34
2023-06-15,26134.019,26134.019,0.0,{'SPY': 0},0.0,161.34
2023-06-16,26134.019,26134.019,0.0,{'SPY': 0},0.0,161.34
2023-06-20,26002.339,205.769,25796.57,{'SPY': 59},-0.504,160.023
2023-06-21,25866.639,205.769,25660.87,{'SPY': 59},-0.522,158.666
2023-06-22,25961.629,205.769,25755.86,{'SPY': 59},0.367,159.616
2023-06-23,25959.759,25959.759,0.0,{'SPY': 0},-0.007,159.598
2023-06-26,25959.759,25959.759,0.0,{'SPY': 0},0.0,159.598
2023-06-27,26240.499,72.099,26168.4,{'SPY': 60},1.081,162.405
2023-06-28,26238.629,26238.629,0.0,{'SPY': 0},-0.007,162.386
2023-06-29,26238.629,26238.629,0.0,{'SPY': 0},0.0,162.386
2023-06-30,26238.629,26238.629,0.0,{'SPY': 0},0.0,162.386
2023-07-03,26238.629,26238.629,0.0,{'SPY': 0},0.0,162.386
2023-07-05,26238.629,26238.629,0.0,{'SPY': 0},0.0,162.386
2023-07-06,26238.629,26238.629,0.0,{'SPY': 0},0.0,162.386
2023-07-07,26238.629,26238.629,0.0,{'SPY': 0},0.0,162.386
2023-07-10,26303.95,364.01,25939.94,{'SPY': 59},0.249,163.039
2023-07-11,26302.07,26302.07,0.0,{'SPY': 0},-0.007,163.021
2023-07-12,26302.07,26302.07,0.0,{'SPY': 0},0.0,163.021
2023-07-13,26302.07,26302.07,0.0,{'SPY': 0},0.0,163.021
2023-07-14,26302.07,26302.07,0.0,{'SPY': 0},0.0,163.021
2023-07-17,26302.07,26302.07,0.0,{'SPY': 0},0.0,163.021
2023-07-18,26302.07,26302.07,0.0,{'SPY': 0},0.0,163.021
2023-07-19,26302.07,26302.07,0.0,{'SPY': 0},0.0,163.021
2023-07-20,26302.07,26302.07,0.0,{'SPY': 0},0.0,163.021
2023-07-21,26302.07,26302.07,0.0,{'SPY': 0},0.0,163.021
2023-07-24,26416.75,73.15,26343.6,{'SPY': 58},0.436,164.167
2023-07-25,26486.93,73.15,26413.78,{'SPY': 58},0.266,164.869
2023-07-26,26492.73,73.15,26419.58,{'SPY': 58},0.022,164.927
2023-07-27,26316.99,73.15,26243.84,{'SPY': 58},-0.663,163.17
2023-07-28,26573.93,73.15,26500.78,{'SPY': 58},0.976,165.739
2023-07-31,26572.02,26572.02,0.0,{'SPY': 0},-0.007,165.72
2023-08-01,26572.02,26572.02,0.0,{'SPY': 0},0.0,165.72
2023-08-02,26572.02,26572.02,0.0,{'SPY': 0},0.0,165.72
2023-08-03,26493.42,11.86,26481.56,{'SPY': 59},-0.296,164.934
2023-08-04,26373.06,11.86,26361.2,{'SPY': 59},-0.454,163.731
2023-08-07,26603.16,11.86,26591.3,{'SPY': 59},0.872,166.032
2023-08-08,26601.26,26601.26,0.0,{'SPY': 0},-0.007,166.013
2023-08-09,26601.26,26601.26,0.0,{'SPY': 0},0.0,166.013
2023-08-10,26609.99,300.12,26309.87,{'SPY': 59},0.033,166.1
2023-08-11,26589.34,300.12,26289.22,{'SPY': 59},-0.078,165.893
2023-08-14,26737.43,300.12,26437.31,{'SPY': 59},0.557,167.374
2023-08-15,26735.53,26735.53,0.0,{'SPY': 0},-0.007,167.355
2023-08-16,26535.04,157.24,26377.8,{'SPY': 60},-0.75,165.35
2023-08-17,26332.84,157.24,26175.6,{'SPY': 60},-0.762,163.328
2023-08-18,26344.84,157.24,26187.6,{'SPY': 60},0.046,163.448
2023-08-21,26517.64,157.24,26360.4,{'SPY': 60},0.656,165.176
2023-08-22,26515.76,26515.76,0.0,{'SPY': 0},-0.007,165.158
2023-08-23,26805.48,227.28,26578.2,{'SPY': 60},1.093,168.055
2023-08-24,26803.59,26803.59,0.0,{'SPY': 0},-0.007,168.036
2023-08-25,26986.55,149.6,26836.95,{'SPY': 61},0.683,169.865
2023-08-28,27155.52,149.6,27005.92,{'SPY': 61},0.626,171.555
2023-08-29,27153.63,27153.63,0.0,{'SPY': 0},-0.007,171.536
2023-08-30,27153.63,27153.63,0.0,{'SPY': 0},0.0,171.536
2023-08-31,27153.63,27153.63,0.0,{'SPY': 0},0.0,171.536
2023-09-01,27207.53,134.93,27072.6,{'SPY': 60},0.199,172.075
