datetime,equity,cash,positions_value,positions,return,return_cum
2019-03-20,11287.094,-3.558,11290.652,{'SPY': 43},-0.336,12.871
2019-03-21,11413.024,-3.558,11416.582,{'SPY': 43},1.116,14.13
2019-03-22,11195.654,-3.558,11199.212,{'SPY': 43},-1.905,11.957
2019-03-25,11186.831,-3.558,11190.389,{'SPY': 43},-0.079,11.868
2019-03-26,11267.043,-3.558,11270.601,{'SPY': 43},0.717,12.67
2019-03-27,11214.506,-3.558,11218.064,{'SPY': 43},-0.466,12.145
2019-03-28,11257.016,-3.558,11260.573,{'SPY': 43},0.379,12.57
2019-03-29,11330.808,-3.558,11334.366,{'SPY': 43},0.656,13.308
2019-04-01,11461.949,-3.558,11465.507,{'SPY': 43},1.157,14.619
2019-04-02,11465.557,-3.558,11469.115,{'SPY': 43},0.031,14.656
2019-04-03,11487.216,-3.558,11490.774,{'SPY': 43},0.189,14.872
2019-04-04,11515.291,-3.558,11518.849,{'SPY': 43},0.244,15.153
2019-04-05,11567.824,-3.558,11571.382,{'SPY': 43},0.456,15.678
2019-04-08,11579.055,-3.558,11582.613,{'SPY': 43},0.097,15.791
2019-04-09,11518.696,-3.558,11522.254,{'SPY': 43},-0.521,15.187
2019-04-10,11558.2,-3.558,11561.758,{'SPY': 43},0.343,15.582
2019-04-11,11555.792,-3.558,11559.35,{'SPY': 43},-0.021,15.558
2019-04-12,11634.401,-3.558,11637.959,{'SPY': 43},0.68,16.344
2019-04-15,11626.377,-3.558,11629.935,{'SPY': 43},-0.069,16.264
2019-04-16,11633.997,-3.558,11637.554,{'SPY': 43},0.066,16.34
2019-04-17,11605.926,-3.558,11609.484,{'SPY': 43},-0.241,16.059
2019-04-18,11627.581,-3.558,11631.139,{'SPY': 43},0.187,16.276
2019-04-22,11639.212,-3.558,11642.77,{'SPY': 43},0.1,16.392
2019-04-23,11741.079,-3.558,11744.637,{'SPY': 43},0.875,17.411
2019-04-24,11716.212,-3.558,11719.77,{'SPY': 43},-0.212,17.162
2019-04-25,11710.197,-3.558,11713.755,{'SPY': 43},-0.051,17.102
2019-04-26,11764.738,-3.558,11768.296,{'SPY': 43},0.466,17.647
2019-04-29,11779.577,-3.558,11783.135,{'SPY': 43},0.126,17.796
2019-04-30,11785.993,-3.558,11789.551,{'SPY': 43},0.054,17.86
2019-05-01,11700.573,-3.558,11704.131,{'SPY': 43},-0.725,17.006
2019-05-02,11677.71,-3.558,11681.268,{'SPY': 43},-0.195,16.777
2019-05-03,11788.001,-3.558,11791.559,{'SPY': 43},0.944,17.88
2019-05-06,11741.879,-3.558,11745.437,{'SPY': 43},-0.391,17.419
2019-05-07,11548.173,-3.558,11551.731,{'SPY': 43},-1.65,15.482
2019-05-08,11528.926,-3.558,11532.484,{'SPY': 43},-0.167,15.289
2019-05-09,11496.44,-3.558,11499.997,{'SPY': 43},-0.282,14.964
2019-05-10,11547.373,-3.558,11550.931,{'SPY': 43},0.443,15.474
2019-05-13,11264.235,-3.558,11267.793,{'SPY': 43},-2.452,12.642
2019-05-14,11359.282,-3.558,11362.84,{'SPY': 43},0.844,13.593
2019-05-15,11428.663,-3.558,11432.221,{'SPY': 43},0.611,14.287
2019-05-16,11531.73,-3.558,11535.288,{'SPY': 43},0.902,15.317
2019-05-17,11462.349,-3.558,11465.907,{'SPY': 43},-0.602,14.623
2019-05-20,11384.949,-3.558,11388.507,{'SPY': 43},-0.675,13.849
2019-05-21,11486.012,-3.558,11489.57,{'SPY': 43},0.888,14.86
2019-05-22,11451.122,-3.558,11454.68,{'SPY': 43},-0.304,14.511
2019-05-23,11316.773,-3.558,11320.33,{'SPY': 43},-1.173,13.168
2019-05-24,11338.027,-3.558,11341.585,{'SPY': 43},0.188,13.38
2019-05-28,11233.752,-3.558,11237.31,{'SPY': 43},-0.92,12.338
2019-05-29,11159.16,-3.558,11162.718,{'SPY': 43},-0.664,11.592
2019-05-30,11187.635,-3.558,11191.193,{'SPY': 43},0.255,11.876
2019-05-31,11040.05,-3.558,11043.608,{'SPY': 43},-1.319,10.401
2019-06-03,11008.368,-3.558,11011.926,{'SPY': 43},-0.287,10.084
2019-06-04,11246.588,-3.558,11250.146,{'SPY': 43},2.164,12.466
2019-06-05,11342.035,-3.558,11345.593,{'SPY': 43},0.849,13.42
2019-06-06,11415.827,-3.558,11419.385,{'SPY': 43},0.651,14.158
2019-06-07,11531.73,-3.558,11535.288,{'SPY': 43},1.015,15.317
2019-06-10,11584.267,-3.558,11587.825,{'SPY': 43},0.456,15.843
2019-06-11,11582.263,-3.558,11585.821,{'SPY': 43},-0.017,15.823
2019-06-12,11561.008,-3.558,11564.566,{'SPY': 43},-0.184,15.61
2019-06-13,11612.742,-3.558,11616.3,{'SPY': 43},0.447,16.127
2019-06-14,11594.295,-3.558,11597.852,{'SPY': 43},-0.159,15.943
2019-06-17,11604.322,-3.558,11607.88,{'SPY': 43},0.086,16.043
2019-06-18,11718.62,-3.558,11722.178,{'SPY': 43},0.985,17.186
2019-06-19,11749.099,-3.558,11752.657,{'SPY': 43},0.26,17.491
2019-06-20,11860.989,-3.558,11864.547,{'SPY': 43},0.952,18.61
2019-06-21,11847.758,-3.558,11851.316,{'SPY': 43},-0.112,18.478
2019-06-24,11830.025,-3.558,11833.583,{'SPY': 43},-0.15,18.3
2019-06-25,11715.172,-3.558,11718.73,{'SPY': 43},-0.971,17.152
2019-06-26,11702.276,-3.558,11705.834,{'SPY': 43},-0.11,17.023
2019-06-27,11745.397,-3.558,11748.954,{'SPY': 43},0.368,17.454
2019-06-28,11807.458,-3.558,11811.016,{'SPY': 43},0.528,18.075
2019-07-01,11909.416,-3.558,11912.974,{'SPY': 43},0.863,19.094
2019-07-02,11943.67,-3.558,11947.227,{'SPY': 43},0.288,19.437
2019-07-03,12036.36,-3.558,12039.918,{'SPY': 43},0.776,20.364
2019-07-05,12020.24,-3.558,12023.798,{'SPY': 43},-0.134,20.202
2019-07-08,11959.79,-3.558,11963.348,{'SPY': 43},-0.503,19.598
2019-07-09,11975.911,-3.558,11979.469,{'SPY': 43},0.135,19.759
2019-07-10,12030.315,-3.558,12033.873,{'SPY': 43},0.454,20.303
2019-07-11,12058.123,-3.558,12061.681,{'SPY': 43},0.231,20.581
2019-07-12,12113.735,-3.558,12117.293,{'SPY': 43},0.461,21.137
2019-07-15,12116.96,-3.558,12120.518,{'SPY': 43},0.027,21.17
2019-07-16,12075.852,-3.558,12079.41,{'SPY': 43},-0.339,20.759
2019-07-17,11996.465,-3.558,12000.023,{'SPY': 43},-0.657,19.965
2019-07-18,12039.985,-3.558,12043.543,{'SPY': 43},0.363,20.4
2019-07-19,11970.269,-3.558,11973.827,{'SPY': 43},-0.579,19.703
2019-07-22,12002.507,-3.558,12006.064,{'SPY': 43},0.269,20.025
2019-07-23,12084.718,-3.558,12088.276,{'SPY': 43},0.685,20.847
2019-07-24,12141.947,-3.558,12145.505,{'SPY': 43},0.474,21.419
2019-07-25,12085.131,-3.558,12088.689,{'SPY': 43},-0.468,20.851
2019-07-26,12166.526,-3.558,12170.084,{'SPY': 43},0.674,21.665
2019-07-29,12145.976,-3.558,12149.534,{'SPY': 43},-0.169,21.46
2019-07-30,12119.376,-3.558,12122.934,{'SPY': 43},-0.219,21.194
2019-07-31,11980.748,-3.558,11984.306,{'SPY': 43},-1.144,19.807
2019-08-01,11880.0,-3.558,11883.557,{'SPY': 43},-0.841,18.8
2019-08-02,11794.563,-3.558,11798.121,{'SPY': 43},-0.719,17.946
2019-08-05,11443.15,-3.558,11446.707,{'SPY': 43},-2.979,14.431
2019-08-06,11593.469,-3.558,11597.027,{'SPY': 43},1.314,15.935
2019-08-07,11603.944,-3.558,11607.502,{'SPY': 43},0.09,16.039
2019-08-08,11826.4,-3.558,11829.958,{'SPY': 43},1.917,18.264
2019-08-09,11747.413,-3.558,11750.971,{'SPY': 43},-0.668,17.474
2019-08-12,11606.765,-3.558,11610.322,{'SPY': 43},-1.197,16.068
2019-08-13,11781.263,-3.558,11784.821,{'SPY': 43},1.503,17.813
2019-08-14,11438.312,-3.558,11441.87,{'SPY': 43},-2.911,14.383
2019-08-15,11469.345,-3.558,11472.903,{'SPY': 43},0.271,14.693
2019-08-16,11637.798,-3.558,11641.356,{'SPY': 43},1.469,16.378
2019-08-19,11776.83,-3.558,11780.387,{'SPY': 43},1.195,17.768
2019-08-20,11685.351,-3.558,11688.909,{'SPY': 43},-0.777,16.854
2019-08-21,11781.263,-3.558,11784.821,{'SPY': 43},0.821,17.813
2019-08-22,11776.425,-3.558,11779.983,{'SPY': 43},-0.041,17.764
2019-08-23,11474.178,-3.558,11477.736,{'SPY': 43},-2.567,14.742
2019-08-26,11601.527,-3.558,11605.085,{'SPY': 43},1.11,16.015
2019-08-27,11555.99,-3.558,11559.548,{'SPY': 43},-0.393,15.56
2019-08-28,11636.185,-3.558,11639.743,{'SPY': 43},0.694,16.362
2019-08-29,11786.5,-3.558,11790.058,{'SPY': 43},1.292,17.865
2019-08-30,11782.471,-3.558,11786.029,{'SPY': 43},-0.034,17.825
2019-09-03,11714.368,-3.558,11717.926,{'SPY': 43},-0.578,17.144
2019-09-04,11843.325,-3.558,11846.883,{'SPY': 43},1.101,18.433
2019-09-05,11998.477,-3.558,12002.035,{'SPY': 43},1.31,19.985
2019-09-06,12008.552,-3.558,12012.11,{'SPY': 43},0.084,20.086
2019-09-09,12011.777,-3.558,12015.335,{'SPY': 43},0.027,20.118
2019-09-10,12013.794,-3.558,12017.352,{'SPY': 43},0.017,20.138
2019-09-11,12098.018,-3.558,12101.576,{'SPY': 43},0.701,20.98
2019-09-12,12137.514,-3.558,12141.072,{'SPY': 43},0.326,21.375
2019-09-13,12128.647,-3.558,12132.205,{'SPY': 43},-0.073,21.286
